public_id,url,name,name_kana,name_romaji,brewery_id,brewery_name,brewery_name_romaji,brewery_url,brewery_website,category,rice,polishing_ratio_pct,abv_pct,sake_meter_value,acidity,yeast,water_source,starter_method,pressing_filtration,pasteurization,milling_tech,has_gas,aroma_type,acidity_type,taste_sweet_dry,taste_acidity,taste_umami,taste_aroma,taste_body,taste_finish,taste_drinkability,volumes_ml,brewery_confirmed_spec,brewery_confirmed_taste,updated_at
30020,https://find-sake.me/sake/30020,加賀纏 純米辛口,かがまとい じゅんまいからくち,Kagamatoi Junmai Karakuchi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,酒造好適米（全量契約栽培米）,65,15,7,1.7,,白山・手取川水系,,,,,,E:穀物・ふくよか系,中庸・バランス系,5,4,3,2,3,5,3,720,false,false,2026-09-22
3115,https://find-sake.me/sake/3115,加賀雪梅 純米大吟醸,かがせつばい じゅんまいだいぎんじょう,Kagasetsubai Junmai Daiginjo,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米大吟醸,五百万石,50,15,-1,1.7,,白山水系,,,火入れ,,,B:青リンゴ・レモン系,爽快・リンゴ酸系,2,3,2,5,3,3,4,300;720,true,true,2026-08-26
13396,https://find-sake.me/sake/13396,加賀雪梅 純米酒,かがせつばい じゅんまいしゅ,Kagasetsubai Junmaishu,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米,五百万石,63,14,1,2,,白山水系,,,火入れ,,,C:バナナ系,,4,3,4,2,2,4,5,180;200;300;720;1800,true,true,2026-09-07
6659,https://find-sake.me/sake/6659,加賀鳶 SHUN,かがとび しゅん,Kagatobi Shun,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,山田錦,55,14,3,1.4,,白山・手取川水系,,,,,,B:青リンゴ・レモン系,,3,3,5,5,4,4,4,720,false,false,2026-08-20
17286,https://find-sake.me/sake/17286,加賀鳶 いかづち オーガニック 山廃仕込 純米大吟醸,かがとび いかづち おーがにっく やまはいじこみ じゅんまいだいぎんじょう,Kagatobi Ikazuchi Organic Yamahai Jikomi Junmai Daiginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,40,15,3.9,1.7,,白山・手取川水系,山廃仕込み,,原酒,,,A:メロン・白桃系,,3,5,5,5,5,4,1,720,false,false,2026-08-20
34363,https://find-sake.me/sake/34363,加賀鳶 いかづち 一閃 純米大吟醸,かがとび いかづち いっせん じゅんまいだいぎんじょう,Kagatobi Ikazuchi Issen Junmai Daiginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,35,15,4.9,1.2,,白山・手取川水系,山廃仕込み,,原酒,,,A:メロン・白桃系,,3,4,5,5,4,5,3,720,false,false,2026-08-20
22498,https://find-sake.me/sake/22498,加賀鳶 いかづち 山廃仕込み 純米大吟醸,かがとび いかづち やまはいじこみ じゅんまいだいぎんじょう,Kagatobi Ikazuchi Yamahai Jikomi Junmai Daiginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,40,16,6,1.3,自社酵母,白山・手取川水系,山廃,,原酒,,,A:メロン・白桃系,,4,4,5,5,5,5,2,720,false,false,2026-08-20
59822,https://find-sake.me/sake/59822,加賀鳶 スパークリング,かがとび すぱーくりんぐ,Kagatobi Sparkling,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,清酒（発泡性）,山田錦,50,11,5,1.1,,白山・手取川水系,,,,,true,A:メロン・白桃系,爽快・リンゴ酸系,4,2,2,4,2,4,5,720,false,false,2026-08-20
23674,https://find-sake.me/sake/23674,加賀鳶 勢 純米吟醸 冷やおろし,かがとび せい じゅんまいぎんじょう ひやおろし,Kagatobi Sei Junmai Ginjo Hiyaoroshi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,酒造好適米（全量契約栽培米）,60,15,5.5,1.4,自社酵母,白山・手取川水系,,,ひやおろし,,,B:青リンゴ・レモン系,中庸・バランス系,4,3,3,4,3,4,4,720,false,false,2026-09-22
27394,https://find-sake.me/sake/27394,加賀鳶 吉風 純米大吟醸,かがとび きっぷう じゅんまいだいぎんじょう,Kagatobi Kippu Junmai Daiginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,17,4,1.6,,白山・手取川水系,,,原酒,,,,中庸・バランス系,3,4,5,5,5,4,2,720,false,false,2026-08-30
55983,https://find-sake.me/sake/55983,加賀鳶 夏純米・生,かがとび なつじゅんまい・なま,Kagatobi Natsu Junmai / Nama,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,フクノハナ100%（兵庫県産）,65,16,5,2.2,,,低温醗酵,しぼりたて,生酒,,,B:青リンゴ・レモン系,,4,5,4,3,3,5,4,720;1800,false,false,2026-09-07
50302,https://find-sake.me/sake/50302,加賀鳶 山廃純米 超辛口,かがとび やまはいじゅんまい ちょうからくち,Kagatobi Yamahai Junmai Chokarakuchi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,,65,16,12,2,,,古典的山廃,,,,,,重厚・乳酸系,5,5,5,2,5,4,1,180;300;720;1800,false,false,2026-08-20
56433,https://find-sake.me/sake/56433,加賀鳶 山廃純米 超辛口 無濾過・生,かがとび やまはいじゅんまい ちょうからくち むろか・なま,Kagatobi Yamahai Junmai Chokarakuchi Muroka / Nama,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,,65,,13,,,,山廃,無濾過,生酒,,,,,5,5,5,3,5,5,3,720,false,false,2026-08-20
56470,https://find-sake.me/sake/56470,加賀鳶 山廃純米吟醸 金沢限定,かがとび やまはいじゅんまいぎんじょう かなざわげんてい,Kagatobi Yamahai Junmai Ginjo Kanazawa Gentei,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,山田錦、金紋錦,60,15,3,1.7,自社酵母,白山・手取川水系,山廃,,,,,,,3,4,5,4,4,3,4,300;720,false,false,2026-09-07
56423,https://find-sake.me/sake/56423,加賀鳶 有機純米,かがとび ゆうきじゅんまい,Kagatobi Yuki Junmai,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,国産米（全量契約栽培・有機栽培の酒造好適米）,65,14,4,1.5,,白山・手取川水系,,,,,,E:穀物・ふくよか系,中庸・バランス系,4,4,4,2,4,3,4,720,false,false,2026-08-20
52696,https://find-sake.me/sake/52696,加賀鳶 極寒純米 辛口,かがとび ごっかんじゅんまい からくち,Kagatobi Gokkan Junmai Karakuchi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,五百万石、山田錦,65,16,4,1.8,,,,,,,,C:バナナ系,,4,5,4,2,4,5,4,180;200;300;720;1800,false,false,2026-09-07
10997,https://find-sake.me/sake/10997,加賀鳶 純米吟醸,かがとび じゅんまいぎんじょう,Kagatobi Junmai Ginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,山田錦、金紋錦,60,15,4,1.4,自社酵母,白山・手取川水系,,,,,,A:メロン・白桃系,,3,3,4,5,4,3,5,180;300;720;1800,false,false,2026-09-07
52562,https://find-sake.me/sake/52562,加賀鳶 純米吟醸 冷やおろし,かがとび じゅんまいぎんじょう ひやおろし,Kagatobi Junmai Ginjo Hiyaoroshi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,山田錦、金紋錦,60,16,4,1.5,,白山・手取川水系,,,ひやおろし / 生詰,,,B:青リンゴ・レモン系,中庸・バランス系,3,3,5,4,5,4,3,720;1800,false,false,2026-08-20
10111,https://find-sake.me/sake/10111,加賀鳶 純米吟醸 生原酒,かがとび じゅんまいぎんじょう なまげんしゅ,Kagatobi Junmai Ginjo Nama Genshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,国産米（全量酒造好適米）,60,17,6,1.2,,白山・手取川水系,,,生酒、原酒,,,A:メロン・白桃系,中庸・バランス系,3,2,5,5,5,4,3,720,false,false,2026-08-20
27160,https://find-sake.me/sake/27160,加賀鳶 純米大吟醸,かがとび じゅんまいだいぎんじょう,Kagatobi Junmai Daiginjo,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,15,4,1.7,,白山・手取川水系,,,,,,A:メロン・白桃系,中庸・バランス系,3,4,4,5,4,4,3,180;300;1800,false,false,2026-09-07
4754,https://find-sake.me/sake/4754,加賀鳶 純米大吟醸 千日囲い 錦絵ラベル,かがとび じゅんまいだいぎんじょう せんにちかこい にしきえらべる,Kagatobi Junmai Daiginjo Sennichi Kakoi Nishikie Label,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,17,4,1.6,,,,,古酒,,,D:熟成系,,3,4,5,2,5,4,2,720,false,false,2026-08-20
39841,https://find-sake.me/sake/39841,加賀鳶 純米大吟醸 吉祥,かがとび じゅんまいだいぎんじょう きっしょう,Kagatobi Junmai Daiginjo Kissho,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,40,16,3,1.6,自社酵母,,,,原酒,,,A:メロン・白桃系,,3,4,5,5,5,4,2,720;1800,false,false,2026-08-20
42541,https://find-sake.me/sake/42541,加賀鳶 純米大吟醸 極上原酒,かがとび じゅんまいだいぎんじょう ごくじょうげんしゅ,Kagatobi Junmai Daiginjo Gokujo Genshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,17,4,1.6,,,,,原酒,,,A:メロン・白桃系,,3,4,5,5,5,4,1,720;1800,false,false,2026-08-20
59090,https://find-sake.me/sake/59090,加賀鳶 純米大吟醸 生原酒 初しぼり,かがとび じゅんまいだいぎんじょう なまげんしゅ はつしぼり,Kagatobi Junmai Daiginjo Nama Genshu Hatsushibori,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,16,,,,,,,生酒、原酒,,,B:青リンゴ・レモン系,,3,3,5,5,5,5,4,300,false,false,2026-08-20
36792,https://find-sake.me/sake/36792,加賀鳶 純米大吟醸 藍,かがとび じゅんまいだいぎんじょう あお,Kagatobi Junmai Daiginjo Ao,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,15,4,1.4,,,,,,,,A:メロン・白桃系,中庸・バランス系,3,3,5,5,4,3,3,300;720;1800,false,false,2026-08-20
29396,https://find-sake.me/sake/29396,加賀鳶 純米大吟醸 藍 しぼりたて,かがとび じゅんまいだいぎんじょう あお しぼりたて,Kagatobi Junmai Daiginjo Ao Shiboritate,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,16,3.7,1.4,,,,中汲み,生酒,,,A:メロン・白桃系,,3,3,5,5,4,4,4,720,false,false,2026-08-20
16897,https://find-sake.me/sake/16897,加賀鳶 純米大吟醸46 百万石乃白,かがとび じゅんまいだいぎんじょう46 ひゃくまんごくのしろ,Kagatobi Junmai Daiginjo 46 Hyakumangoku-no-shiro,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,百万石乃白,46,15,7,1.2,金沢酵母,百年水,,,原酒,,,,,4,2,2,5,3,5,4,300;720,false,false,2026-08-20
27856,https://find-sake.me/sake/27856,加賀鳶 翔 純米酒,かがとび しょう じゅんまいしゅ,Kagatobi Sho Junmaishu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,山田錦 / 五百万石,65,15,4,1.7,,,,,,,,,,4,4,4,2,4,4,4,720;1800,false,false,2026-09-07
10909,https://find-sake.me/sake/10909,加賀鳶 能登復興応援酒,かがとび のとふっこうおうえんしゅ,Kagatobi Noto Fukko Oenshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,山田錦、金紋錦,60,15,4,1.4,,,,,,,,,,3,3,4,4,4,3,4,720,false,false,2026-08-20
9668,https://find-sake.me/sake/9668,加賀鳶 限定蔵出 純米大吟醸 別醸原酒,かがとび げんていくらだし じゅんまいだいぎんじょう べつじょうげんしゅ,Kagatobi Gentei Kuradashi Junmai Daiginjo Betsujo Genshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,17,4,1.6,,,,,原酒,,,,,3,4,5,5,5,4,2,720,false,false,2026-08-20
58346,https://find-sake.me/sake/58346,加賀鶴 ひゃくまんさん 純米吟醸,かがつる ひゃくまんさん じゅんまいぎんじょう,Kagatsuru Hyakumansan Junmai Ginjo,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米吟醸,,55,15,,,,,,,,,,,,2,3,4,4,4,2,4,300,false,false,2026-08-20
63630,https://find-sake.me/sake/63630,加賀鶴 ミニ菰樽,かがつる みにこもだる,Kagatsuru Mini Komodaru,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米,五百万石,65,15.3,1,1.6,,,,,,,,,,3,4,5,2,4,3,3,300,false,false,2026-08-20
13581,https://find-sake.me/sake/13581,加賀鶴 利家とまつ 吟醸純米,かがつる としいえとまつ ぎんじょうじゅんまい,Kagatsuru Toshiie to Matsu Ginjo Junmai,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米吟醸,五百万石,55,16.2,0,1.5,,,,,,,,A:メロン・白桃系,中庸・バランス系,3,4,3,4,4,3,2,720,false,false,2026-08-20
6318,https://find-sake.me/sake/6318,加賀鶴 前田利家 純米吟醸 ひやおろし,かがつる まえだとしいえ じゅんまいぎんじょう ひやおろし,Kagatsuru Maeda Toshiie Junmai Ginjo Hiyaoroshi,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米吟醸,百万石乃白,60,16,0,1.5,金沢酵母,,,,ひやおろし,,,A:メロン・白桃系,中庸・バランス系,3,3,4,4,3,3,4,720,false,false,2026-09-22
12351,https://find-sake.me/sake/12351,加賀鶴 大吟醸 前田利家公,かがつる だいぎんじょう まえだとしいえこう,Kagatsuru Daiginjo Maeda Toshiie Ko,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,大吟醸,山田錦,40,15.5,4,1.5,,,,,,,,A:メロン・白桃系,中庸・バランス系,3,4,3,5,2,5,4,720,false,false,2026-08-20
44658,https://find-sake.me/sake/44658,加賀鶴 大吟醸 特撰,かがつる だいぎんじょう とくせん,Kagatsuru Daiginjo Tokusen,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,大吟醸,山田錦,40,15.5,4,1.5,,,,,,,,A:メロン・白桃系,中庸・バランス系,3,4,2,5,3,5,4,720,false,false,2026-08-20
6288,https://find-sake.me/sake/6288,加賀鶴 山廃純米酒 五年古酒,かがつる やまはいじゅんまいしゅ ごねんこしゅ,Kagatsuru Yamahai Junmaishu Gonen Koshu,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米,,,16,,,,,古典的山廃,,熟成古酒,,,D:熟成系,重厚・乳酸系,3,4,5,1,5,1,1,720,false,false,2026-08-20
20728,https://find-sake.me/sake/20728,加賀鶴 本醸造,かがつる ほんじょうぞう,Kagatsuru Honjozo,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,本醸造,,65,15,,,,,,,,,,,,4,3,3,2,3,4,4,180,false,false,2026-09-07
25157,https://find-sake.me/sake/25157,加賀鶴 特別純米酒 前田利家公,かがつる とくべつじゅんまいしゅ まえだとしいえこう,Kagatsuru Tokubetsu Junmaishu Maeda Toshiie Ko,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,特別純米酒,,60,15.5,1,1.5,,,,,,,,C:バナナ系,中庸・バランス系,3,4,4,3,4,2,4,300;720;1800,false,false,2026-08-20
8030,https://find-sake.me/sake/8030,加賀鶴 純米吟醸,かがつる じゅんまいぎんじょう,Kagatsuru Junmai Ginjo,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米吟醸,五百万石,55,14.8,3,1.5,,,,,,,,B:青リンゴ・レモン系,中庸・バランス系,5,4,3,4,2,4,4,180,false,false,2026-08-20
57331,https://find-sake.me/sake/57331,加賀鶴 純米吟醸 金沢,かがつる じゅんまいぎんじょう かなざわ,Kagatsuru Junmai Ginjo Kanazawa,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米吟醸,五百万石,55,15.3,-1,1.6,,,,,,,,A:メロン・白桃系,中庸・バランス系,2,4,3,4,4,3,3,720;1800,false,false,2026-09-07
18437,https://find-sake.me/sake/18437,加賀鶴 純米大吟醸,かがつる じゅんまいだいぎんじょう,Kagatsuru Junmai Daiginjo,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米大吟醸,山田錦,40,14.8,5,1.6,金沢酵母,,,,,,,A:メロン・白桃系,中庸・バランス系,3,4,3,5,3,3,4,300;720,false,false,2026-09-07
2532,https://find-sake.me/sake/2532,加賀鶴 純米生貯蔵酒,かがつる じゅんまいなまちょぞうしゅ,Kagatsuru Junmai Nama Chozoshu,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米,五百万石,65,15,0,1.5,,,,,生貯蔵酒,,,B:青リンゴ・レモン系,中庸・バランス系,3,4,4,3,4,3,3,720,false,false,2026-09-22
45355,https://find-sake.me/sake/45355,加賀鶴 純米生酒,かがつる じゅんまいなまざけ,Kagatsuru Junmai Namazake,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米,五百万石,60,13.9,0,1.5,,,,,生酒,,,B:青リンゴ・レモン系,中庸・バランス系,3,4,3,4,2,3,4,300,false,false,2026-08-20
63334,https://find-sake.me/sake/63334,加賀鶴 純米酒 上撰,かがつる じゅんまいしゅ じょうせん,Kagatsuru Junmaishu Josen,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米酒,五百万石,65,15.3,1,1.6,,,,,,,,D:熟成系,重厚・乳酸系,4,4,4,2,4,3,3,180;300;720;1800,false,false,2026-08-20
33318,https://find-sake.me/sake/33318,加賀鶴 純米酒 石川門,かがつる じゅんまいしゅ いしかわもん,Kagatsuru Junmaishu Ishikawamon,10005,やちや酒造株式会社,Yachiya Shuzo,https://find-sake.me/brewery/10005,http://www.yachiya-sake.co.jp/,純米酒,石川門、五百万石,65,15.5,5,1.4,,,,,,,,,中庸・バランス系,4,4,5,2,5,4,4,720,false,false,2026-08-20
